date,temperature,humidity,luminosity
2022-11-17 15:40:29.304,11.9,0.0,304
2022-11-17 15:40:24.260,11.9,0.0,307
2022-11-17 15:40:19.216,11.9,0.0,310
2022-11-17 15:40:14.172,11.9,0.0,307
2022-11-17 15:40:09.128,11.9,0.0,310
2022-11-17 15:40:04.084,11.9,0.0,308
2022-11-17 15:39:59.040,11.9,0.0,304
2022-11-17 15:39:53.997,11.8,0.0,303
2022-11-17 15:39:48.954,11.9,0.0,309
2022-11-17 15:39:43.911,12.0,0.0,310
2022-11-17 15:39:38.868,11.9,0.0,308
2022-11-17 15:39:33.824,11.9,0.0,309
2022-11-17 15:39:28.780,11.9,0.0,309
2022-11-17 15:39:23.737,12.0,0.0,311
2022-11-17 15:39:18.695,12.0,0.0,307
2022-11-17 15:39:13.650,12.0,0.0,311
2022-11-17 15:39:08.607,11.9,0.0,306
2022-11-17 15:39:03.564,12.0,0.0,306
2022-11-17 15:38:58.520,11.9,0.0,309
2022-11-17 15:38:53.476,12.0,0.0,304
2022-11-17 15:38:48.434,12.0,0.0,303
2022-11-17 15:38:43.391,12.0,0.0,305
2022-11-17 15:38:38.347,12.0,0.0,309
2022-11-17 15:38:33.303,11.9,0.0,311
2022-11-17 15:38:28.259,11.9,0.0,310
2022-11-17 15:38:23.215,11.9,0.0,310
2022-11-17 15:38:18.172,12.1,0.0,312
2022-11-17 15:38:13.129,11.9,0.0,311
2022-11-17 15:38:08.086,11.9,0.0,312
2022-11-17 15:38:03.043,11.9,0.0,311
2022-11-17 15:37:58.000,11.9,0.0,311
2022-11-17 15:37:52.957,11.9,0.0,310
2022-11-17 15:37:47.914,11.9,0.0,311
2022-11-17 15:37:17.672,11.9,0.0,303
2022-11-17 15:37:12.629,11.9,0.0,303
2022-11-17 15:37:07.586,12.1,0.0,305
2022-11-17 15:37:02.542,12.0,0.0,303
2022-11-17 15:36:57.499,12.0,0.0,304
2022-11-17 15:36:52.455,12.0,0.0,308
2022-11-17 15:36:47.412,11.9,0.0,309
2022-11-17 15:36:42.369,11.9,0.0,308
2022-11-17 15:36:37.325,12.0,0.0,308
2022-11-17 15:36:32.281,12.0,0.0,307
2022-11-17 15:36:27.238,12.0,0.0,304
2022-11-17 15:36:22.195,12.0,0.0,305
2022-11-17 15:36:17.151,12.0,0.0,306
2022-11-17 15:36:12.108,12.0,0.0,304
2022-11-17 15:36:07.065,11.9,0.0,303
2022-11-17 15:36:02.023,12.0,0.0,302
2022-11-17 15:35:56.980,12.1,0.0,303
2022-11-17 15:35:51.936,12.1,0.0,306
2022-11-17 15:35:46.892,12.1,0.0,305
2022-11-17 15:35:41.849,12.1,0.0,303
2022-11-17 15:35:36.805,12.0,0.0,304
2022-11-17 15:35:31.761,12.1,0.0,304
2022-11-17 15:35:26.719,12.0,0.0,303
2022-11-17 15:35:21.675,12.1,0.0,305
2022-11-17 15:35:16.631,12.0,0.0,304
2022-11-17 15:35:11.588,12.0,0.0,306
2022-11-17 15:35:06.545,12.0,0.0,304
2022-11-17 15:35:01.501,12.0,0.0,304
2022-11-17 15:34:56.458,12.1,0.0,303
2022-11-17 15:34:51.415,12.0,0.0,304
2022-11-17 15:34:46.372,11.9,0.0,305
2022-11-17 15:34:41.329,12.0,0.0,304
2022-11-17 15:34:36.284,12.0,0.0,306
2022-11-17 15:34:31.241,12.0,0.0,305
2022-11-17 15:34:26.197,12.0,0.0,312
2022-11-17 15:34:21.153,12.0,0.0,310
2022-11-17 15:34:16.110,12.0,0.0,313
2022-11-17 15:34:11.067,11.9,0.0,313
2022-11-17 15:34:06.024,11.9,0.0,313
2022-11-17 15:34:00.981,12.0,0.0,313
2022-11-17 15:33:55.937,12.1,0.0,313
2022-11-17 15:33:50.893,11.9,0.0,313
2022-11-17 15:33:45.849,12.1,0.0,311
2022-11-17 15:33:40.806,12.1,0.0,313
2022-11-17 15:33:35.762,12.0,0.0,312
2022-11-17 15:33:30.720,12.2,0.0,309
2022-11-17 15:33:25.676,12.1,0.0,309
2022-11-17 15:33:20.633,12.0,0.0,307
2022-11-17 15:33:15.591,12.1,0.0,311
2022-11-17 15:33:10.547,12.1,0.0,310
2022-11-17 15:33:05.504,12.0,0.0,308
2022-11-17 15:33:00.460,12.1,0.0,308
2022-11-17 15:32:55.417,12.1,0.0,313
2022-11-17 15:32:50.373,12.0,0.0,314
2022-11-17 15:32:45.329,12.0,0.0,314
2022-11-17 15:32:40.286,12.1,0.0,314
2022-11-17 15:32:35.243,12.1,0.0,311
2022-11-17 15:32:30.199,12.0,0.0,313
2022-11-17 15:32:25.155,12.2,0.0,312
2022-11-17 15:32:20.112,12.2,0.0,309
2022-11-17 15:32:15.069,12.2,0.0,313
2022-11-17 15:32:10.026,12.2,0.0,313
2022-11-17 15:32:04.983,12.2,0.0,313
2022-11-17 15:31:59.939,12.2,0.0,313
2022-11-17 15:31:54.897,12.4,0.0,307
2022-11-17 15:31:49.853,12.2,0.0,306
2022-11-17 15:31:44.810,12.3,0.0,308
2022-11-17 15:31:39.767,12.3,0.0,306
2022-11-17 15:31:34.723,12.4,0.0,308
2022-11-17 15:31:29.681,12.3,0.0,306
2022-11-17 15:31:24.638,12.3,0.0,310
2022-11-17 15:31:19.594,12.3,0.0,306
2022-11-17 15:31:14.551,12.3,0.0,308
2022-11-17 15:31:09.508,12.4,0.0,306
2022-11-17 15:31:04.464,12.3,0.0,306
2022-11-17 15:30:59.420,12.4,0.0,307
2022-11-17 15:30:54.377,12.3,0.0,311
2022-11-17 15:30:49.333,12.3,0.0,306
2022-11-17 15:30:44.290,12.3,0.0,310
2022-11-17 15:30:39.248,12.3,0.0,309
2022-11-17 15:30:34.204,12.3,0.0,311
2022-11-17 15:30:29.162,12.3,0.0,308
2022-11-17 15:30:24.119,12.4,0.0,313
2022-11-17 15:30:19.076,12.2,0.0,313
2022-11-17 15:30:14.032,12.3,0.0,313
2022-11-17 15:30:08.989,12.3,0.0,305
2022-11-17 15:30:03.944,12.3,0.0,314
2022-11-17 15:29:58.900,12.3,0.0,314
2022-11-17 15:29:53.858,12.2,0.0,313
2022-11-17 15:29:48.815,12.3,0.0,311
2022-11-17 15:29:43.772,12.3,0.0,307
2022-11-17 15:29:38.728,12.2,0.0,308
2022-11-17 15:29:33.685,12.3,0.0,308
2022-11-17 15:29:28.641,12.3,0.0,311
2022-11-17 15:29:23.597,12.3,0.0,307
2022-11-17 15:29:18.553,12.3,0.0,312
2022-11-17 15:29:13.509,12.2,0.0,308
2022-11-17 15:29:08.466,12.3,0.0,314
2022-11-17 15:29:03.423,12.3,0.0,312
2022-11-17 15:28:58.381,12.3,0.0,312
2022-11-17 15:28:53.336,12.3,0.0,311
2022-11-17 15:28:48.292,12.3,0.0,311
2022-11-17 15:28:43.249,12.4,0.0,313
2022-11-17 15:28:38.205,12.4,0.0,306
2022-11-17 15:28:33.161,12.4,0.0,304
2022-11-17 15:28:28.117,12.4,0.0,312
2022-11-17 15:28:23.074,12.4,0.0,310
2022-11-17 15:28:18.030,12.2,0.0,313
2022-11-17 15:28:12.987,12.4,0.0,310
2022-11-17 15:28:07.945,12.4,0.0,309
2022-11-17 15:28:02.900,12.3,0.0,310
2022-11-17 15:27:57.857,12.4,0.0,307
2022-11-17 15:27:52.813,12.4,0.0,308
2022-11-17 15:27:47.770,12.4,0.0,309
2022-11-17 15:27:42.727,12.4,0.0,313
2022-11-17 15:27:37.683,12.4,0.0,312
2022-11-17 15:27:32.640,12.4,0.0,315
2022-11-17 15:27:27.597,12.3,0.0,310
2022-11-17 15:27:22.553,12.3,0.0,315
2022-11-17 15:27:17.509,12.2,0.0,315
2022-11-17 15:27:12.465,12.2,0.0,315
2022-11-17 15:27:07.421,12.4,0.0,315
2022-11-17 15:27:02.378,12.3,0.0,315
2022-11-17 15:26:57.335,12.3,0.0,309
2022-11-17 15:26:52.292,12.4,0.0,314
2022-11-17 15:26:47.248,12.3,0.0,311
2022-11-17 15:26:42.204,12.3,0.0,307
2022-11-17 15:26:37.161,12.4,0.0,306
2022-11-17 15:26:32.118,12.3,0.0,303
2022-11-17 15:26:27.074,12.4,0.0,310
2022-11-17 15:26:22.031,12.4,0.0,309
2022-11-17 15:26:16.987,12.4,0.0,307
2022-11-17 15:26:11.944,12.4,0.0,304
2022-11-17 15:26:06.901,12.4,0.0,300
2022-11-17 15:26:01.858,12.5,0.0,304
2022-11-17 15:25:56.815,12.5,0.0,308
2022-11-17 15:25:51.772,12.6,0.0,306
2022-11-17 15:25:46.729,12.6,0.0,303
2022-11-17 15:25:41.685,12.6,0.0,305
2022-11-17 15:25:36.641,12.7,0.0,309
2022-11-17 15:25:31.598,12.7,0.0,309
2022-11-17 15:25:26.554,12.7,0.0,309
2022-11-17 15:25:21.511,12.7,0.0,309
2022-11-17 15:25:16.469,12.7,0.0,306
2022-11-17 15:25:11.425,12.7,0.0,308
2022-11-17 15:25:06.381,12.7,0.0,309
2022-11-17 15:25:01.337,12.8,0.0,307
2022-11-17 15:24:56.294,12.6,0.0,306
2022-11-17 15:24:51.251,12.6,0.0,304
2022-11-17 15:24:46.208,12.6,0.0,305
2022-11-17 15:24:41.165,12.7,0.0,305
2022-11-17 15:24:36.122,12.7,0.0,305
2022-11-17 15:24:31.078,12.7,0.0,305
2022-11-17 15:24:26.034,12.7,0.0,305
2022-11-17 15:24:20.991,12.7,0.0,307
2022-11-17 15:24:15.949,12.7,0.0,303
2022-11-17 15:24:10.906,12.7,0.0,302
2022-11-17 15:24:05.862,12.7,0.0,308
2022-11-17 15:13:31.833,25.0,36.6,152
2022-11-17 15:13:26.790,25.0,35.5,74
2022-11-17 15:13:21.746,24.9,35.3,259
2022-11-17 15:13:16.703,25.0,35.4,127
2022-11-17 15:13:11.659,24.9,35.7,134
2022-11-17 15:13:06.615,24.9,35.9,267
2022-11-17 15:13:01.571,24.9,35.8,261
2022-11-17 15:12:56.528,24.9,34.8,184
2022-11-17 15:12:51.485,24.9,33.9,166
2022-11-17 15:12:46.442,24.9,33.9,227
2022-11-17 15:12:41.400,24.9,33.9,238
2022-11-17 15:12:36.355,24.9,33.9,243
2022-11-17 15:12:31.311,24.9,33.9,244
2022-11-17 15:12:26.267,24.9,33.9,243
2022-11-17 15:12:21.223,24.9,33.9,241
2022-11-17 15:12:16.179,24.9,33.9,244
2022-11-17 15:12:11.137,24.9,34.0,238
2022-11-17 15:12:06.093,25.0,34.0,245
2022-11-17 15:12:01.050,25.0,34.0,243
2022-11-17 15:11:56.006,25.0,34.0,245
2022-11-17 15:11:50.962,25.0,34.0,244
2022-11-17 15:11:45.918,25.0,33.9,239
2022-11-17 15:11:40.875,25.0,34.0,242
2022-11-17 15:11:35.832,25.0,33.9,241
2022-11-17 15:11:30.790,25.0,34.1,244
2022-11-17 15:11:25.746,25.0,34.0,242
2022-11-17 15:11:20.702,24.9,34.0,240
2022-11-17 15:11:15.658,24.9,34.1,243
2022-11-17 15:11:10.615,25.0,34.0,239
2022-11-17 15:11:05.571,24.9,34.1,242
2022-11-17 15:11:00.527,25.0,34.2,238
2022-11-17 15:10:55.483,24.9,34.2,246
2022-11-17 15:10:50.439,25.0,34.4,236
2022-11-17 15:10:45.395,24.9,34.4,238
2022-11-17 15:10:40.352,24.9,34.4,243
2022-11-17 15:10:35.309,24.9,34.5,244
2022-11-17 15:10:30.265,24.9,34.4,237
2022-11-17 15:10:25.221,24.9,34.4,242
2022-11-17 15:10:20.178,24.9,34.5,238
2022-11-17 15:10:15.134,24.9,34.5,243
2022-11-17 15:10:10.091,24.8,34.4,243
2022-11-17 15:10:05.049,24.9,34.4,241
2022-11-17 15:10:00.005,24.9,34.4,244
2022-11-17 15:09:54.961,24.9,34.3,245
2022-11-17 15:09:49.919,24.9,34.2,245
2022-11-17 15:09:44.875,24.9,34.3,242
2022-11-17 15:09:39.831,24.9,34.3,245
2022-11-17 15:09:34.787,24.9,34.2,243
2022-11-17 15:09:29.743,24.9,34.2,245
2022-11-17 15:09:24.700,24.9,34.3,245
2022-11-17 15:09:19.658,24.9,34.2,243
2022-11-17 15:09:14.615,24.9,34.1,241
2022-11-17 15:09:09.571,24.9,34.2,244
2022-11-17 15:09:04.527,24.9,34.1,244
2022-11-17 15:08:59.484,24.9,34.3,238
2022-11-17 15:08:54.440,24.9,34.5,237
2022-11-17 15:08:49.396,24.9,34.3,238
2022-11-17 15:08:44.352,24.9,34.2,221
2022-11-17 15:08:39.308,25.0,34.2,225
2022-11-17 15:08:34.264,25.0,33.9,224
2022-11-17 15:08:29.220,25.0,33.9,224
2022-11-17 15:08:24.176,24.9,33.8,225
2022-11-17 15:08:19.132,24.9,34.0,222
2022-11-17 15:08:14.089,25.0,33.9,226
2022-11-17 15:08:09.045,25.0,34.0,230
2022-11-17 15:08:04.002,24.9,34.1,226
2022-11-17 15:07:58.959,25.0,34.1,228
2022-11-17 15:07:53.915,24.9,34.0,143
2022-11-17 15:07:48.872,24.9,33.9,229
2022-11-17 15:07:43.828,24.9,33.7,231
2022-11-17 15:07:38.784,24.9,33.5,232
2022-11-17 15:07:33.740,24.9,33.5,179
2022-11-17 15:07:28.696,24.9,33.7,225
2022-11-17 15:07:23.653,24.9,33.6,226
2022-11-17 15:07:18.609,24.9,33.7,226
2022-11-17 15:07:13.565,24.9,33.8,229
2022-11-17 15:07:08.522,24.9,33.7,228
2022-11-17 15:07:03.478,24.9,33.8,177
2022-11-17 15:06:58.435,24.9,33.8,208
2022-11-17 15:06:53.391,24.9,33.7,200
2022-11-17 15:06:48.347,24.9,33.6,221
2022-11-17 15:06:43.303,24.9,33.7,222
2022-11-17 15:06:38.259,24.9,33.6,228
2022-11-17 15:06:33.215,24.9,33.6,229
2022-11-17 15:06:28.171,24.9,33.8,231
2022-11-17 15:06:23.127,24.9,33.8,230
2022-11-17 15:06:18.083,24.9,33.8,231
2022-11-17 15:06:13.039,24.9,33.8,228
2022-11-17 15:06:07.995,24.9,33.9,226
2022-11-17 15:06:02.951,24.9,33.8,230
2022-11-17 15:05:57.907,24.9,33.8,230
2022-11-17 15:05:52.863,24.9,33.8,228
2022-11-17 15:05:47.819,24.9,33.8,229
2022-11-17 15:05:42.776,24.9,33.8,230
2022-11-17 15:05:37.733,24.9,33.8,228
2022-11-17 15:05:32.688,24.9,33.9,226
2022-11-17 15:05:27.645,24.9,33.7,221
2022-11-17 15:05:22.601,24.9,33.5,230
2022-11-17 15:05:17.558,24.9,33.7,227
2022-11-17 15:05:12.514,24.9,33.6,228
2022-11-17 15:05:07.472,24.9,33.6,229
2022-11-17 15:05:02.429,24.8,33.5,228
2022-11-17 15:04:57.386,24.9,33.4,230
2022-11-17 15:04:52.343,24.9,33.3,230
2022-11-17 15:04:47.300,24.9,33.4,229
2022-11-17 15:04:42.256,24.9,33.4,230
2022-11-17 15:04:37.213,24.9,33.4,229
2022-11-17 15:04:32.170,24.9,33.3,230
2022-11-17 15:04:27.128,24.9,33.3,222
2022-11-17 15:04:22.084,24.9,33.4,230
2022-11-17 15:04:17.040,24.9,33.5,230
2022-11-17 15:04:11.998,24.9,33.4,229
2022-11-17 15:04:06.954,24.9,33.5,227
2022-11-17 15:04:01.910,24.9,33.4,227
2022-11-17 15:03:56.867,24.9,33.4,228
2022-11-17 15:03:51.823,24.9,33.6,230
2022-11-17 15:03:46.780,24.9,33.7,224
2022-11-17 15:03:41.738,24.9,33.7,227
2022-11-17 15:03:36.694,24.9,33.6,229
2022-11-17 15:03:31.652,24.9,33.6,213
2022-11-17 15:03:26.607,24.9,33.5,225
2022-11-17 15:03:21.564,24.9,33.4,223
2022-11-17 15:03:16.522,24.9,33.2,227
2022-11-17 15:03:11.478,24.9,33.1,230
2022-11-17 15:03:06.436,24.9,33.1,228
2022-11-17 15:03:01.392,24.9,33.1,220
2022-11-17 15:02:56.348,24.9,33.2,230
2022-11-17 15:02:51.305,24.9,33.2,230
2022-11-17 15:02:46.261,24.9,33.2,231
2022-11-17 15:02:41.218,24.9,33.3,230
2022-11-17 15:02:36.176,24.9,33.4,230
2022-11-17 15:02:31.132,24.9,33.4,224
2022-11-17 15:02:26.089,24.9,33.4,222
2022-11-17 15:02:21.045,25.0,33.6,231
2022-11-17 15:02:16.002,24.9,33.6,229
2022-11-17 15:02:10.958,24.9,33.6,229
2022-11-17 15:02:05.915,24.9,33.7,227
2022-11-17 15:02:00.871,24.9,33.8,229
2022-11-17 15:01:55.827,24.9,33.7,230
2022-11-17 15:01:50.783,24.9,33.7,229
2022-11-17 15:01:45.740,24.9,33.6,230
2022-11-17 15:01:40.696,24.9,33.6,225
2022-11-17 15:01:35.653,24.9,33.6,225
2022-11-17 15:01:30.609,24.9,33.6,226
2022-11-17 15:01:25.567,24.9,33.6,225
2022-11-17 15:01:20.524,24.9,33.8,220
2022-11-17 15:01:15.480,24.9,33.8,221
2022-11-17 15:01:10.436,24.9,34.0,217
2022-11-17 15:01:05.393,24.9,34.0,221
2022-11-17 15:01:00.350,24.8,34.0,219
2022-11-17 15:00:55.307,24.8,34.0,221
2022-11-17 15:00:50.263,24.8,34.1,221
2022-11-17 15:00:45.220,24.9,34.2,221
2022-11-17 15:00:40.177,24.9,34.3,222
2022-11-17 15:00:35.133,24.9,34.3,219
2022-11-17 15:00:30.089,24.8,34.4,220
2022-11-17 15:00:25.046,24.8,34.4,220
2022-11-17 15:00:20.001,24.8,34.3,220
2022-11-17 15:00:14.958,24.8,34.1,219
2022-11-17 15:00:09.915,24.9,33.8,193
2022-11-17 15:00:04.870,24.9,33.5,216
2022-11-17 14:59:59.828,24.9,33.3,217
2022-11-17 14:59:54.784,24.9,33.4,209
2022-11-17 14:59:49.740,24.9,33.4,214
2022-11-17 14:59:44.696,24.9,33.5,218
2022-11-17 14:59:39.653,24.9,33.4,211
2022-11-17 14:59:34.610,24.9,33.4,211
2022-11-17 14:59:29.567,24.9,33.3,210
2022-11-17 14:59:24.524,24.9,33.3,212
2022-11-17 14:59:19.480,24.9,33.3,213
2022-11-17 14:59:14.438,24.9,33.2,211
2022-11-17 14:59:09.394,24.9,33.1,209
2022-11-17 14:59:04.350,24.9,33.2,208
2022-11-17 14:58:59.307,24.9,33.2,206
2022-11-17 14:58:54.264,24.9,33.3,207
2022-11-17 14:58:49.220,24.9,33.3,203
2022-11-17 14:58:44.177,24.9,33.3,200
2022-11-17 14:58:39.133,24.9,33.4,202
2022-11-17 14:58:34.091,24.9,33.5,201
2022-11-17 14:58:29.046,24.9,33.7,201
2022-11-17 14:58:24.003,24.9,33.8,200
2022-11-17 14:58:18.961,24.9,33.9,200
2022-11-17 14:58:13.917,24.9,34.0,200
2022-11-17 14:58:08.873,24.9,34.1,199
2022-11-17 14:58:03.829,24.9,34.2,200
2022-11-17 14:57:58.786,24.9,34.2,198
2022-11-17 14:57:53.743,24.9,34.3,198
2022-11-17 14:57:48.701,24.8,34.3,197
2022-11-17 14:57:43.657,24.9,34.3,196
2022-11-17 14:57:38.614,24.8,34.3,196
2022-11-17 14:57:33.571,24.8,34.3,197
2022-11-17 14:57:28.528,24.8,34.1,195
2022-11-17 14:57:23.484,24.8,33.9,166
2022-11-17 14:57:18.440,24.8,33.9,194
2022-11-17 14:57:13.398,24.8,33.9,195
2022-11-17 14:57:08.354,24.8,33.8,194
2022-11-17 14:57:03.310,24.9,33.8,194
2022-11-17 14:56:58.268,24.8,33.5,195
2022-11-17 14:56:53.224,24.8,33.4,192
2022-11-17 14:56:48.181,24.8,33.4,191
2022-11-17 14:56:43.139,24.8,33.3,193
2022-11-17 14:56:38.095,24.8,33.2,192
2022-11-17 14:56:33.053,24.8,33.2,193
2022-11-17 14:56:28.010,24.8,33.2,192
2022-11-17 14:56:22.966,24.8,33.1,191
2022-11-17 14:56:17.923,24.8,33.3,192
2022-11-17 14:56:12.879,24.8,33.2,191
2022-11-17 14:56:07.835,24.8,33.2,191
2022-11-17 14:56:02.791,24.8,33.2,190
2022-11-17 14:55:57.748,24.8,33.3,190
2022-11-17 14:55:52.704,24.8,33.5,191
2022-11-17 14:55:47.661,24.8,33.6,187
2022-11-17 14:55:42.617,24.8,33.5,188
2022-11-17 14:55:37.573,24.8,33.7,190
2022-11-17 14:55:32.529,24.8,33.5,190
2022-11-17 14:55:27.485,24.8,33.5,189
2022-11-17 14:55:22.441,24.8,33.6,191
2022-11-17 14:55:17.398,24.8,33.5,176
2022-11-17 14:55:12.355,24.8,33.3,190
2022-11-17 14:55:07.312,24.8,33.2,181
2022-11-17 14:55:02.269,24.8,33.1,192
2022-11-17 14:54:57.226,24.8,33.2,193
2022-11-17 14:54:52.183,24.8,33.1,193
2022-11-17 14:54:47.140,24.8,33.2,192
2022-11-17 14:54:42.097,24.8,33.4,193
2022-11-17 14:54:37.054,24.9,33.4,194
2022-11-17 14:54:32.011,24.8,33.5,193
2022-11-17 14:54:26.968,24.8,33.7,193
2022-11-17 14:54:21.926,24.8,34.0,193
2022-11-17 14:54:16.883,24.8,34.3,193
2022-11-17 14:54:11.840,24.8,34.3,193
2022-11-17 14:54:06.797,24.8,34.1,193
2022-11-17 14:54:01.754,24.8,34.1,192
2022-11-17 14:53:56.711,24.8,33.9,193
2022-11-17 14:53:51.668,24.8,33.8,194
2022-11-17 14:53:46.625,24.8,33.7,194
2022-11-17 14:53:41.582,24.8,33.6,194
2022-11-17 14:53:36.539,24.8,33.6,195
2022-11-17 14:53:31.497,24.8,33.6,190
2022-11-17 14:53:26.455,24.8,33.6,187
2022-11-17 14:53:21.412,24.8,33.6,194
2022-11-17 14:53:16.369,24.8,33.5,192
